datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2014/09/02 17:09:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,19,0,1,-16.7933,-56.6155,
2014/09/02 20:58:03,NOAA-15,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,35,0.3,1,-16.6380,-55.6340,
2014/09/09 16:37:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-19.9509,-57.4049,
2014/09/08 16:57:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,3,0.7,0.7,-16.0051,-55.8898,
2014/09/08 20:10:44,NOAA-18,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,3,0.6,0.4,-15.9980,-55.9030,
2014/09/03 18:30:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.1,1,-18.0749,-56.8582,
2014/09/09 16:38:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,0,0,0.1,-16.3714,-55.4634,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-19.9609,-57.4200,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0.1,1,-18.7903,-56.6106,
2014/09/07 17:15:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,3,0,1,-16.3893,-55.7593,
2014/09/08 20:10:12,NOAA-18,Brasil,MATO GROSSO DO SUL,COXIM,Pantanal,0,0.9,1,-17.7950,-55.1790,
2014/09/02 17:08:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,1,-18.6504,-56.7348,
2014/08/30 05:33:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,18,0,1,-16.3046,-56.8836,
2014/09/07 17:15:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,3,0,1,-16.3952,-55.7500,
2014/09/07 04:44:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,23,55.3,1,-19.1098,-55.7585,
2014/09/09 16:37:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.9,0.6,-18.7545,-57.1580,
2014/09/02 04:38:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,20,0,1,-19.1004,-55.7458,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,4,0,1,-16.3686,-55.7679,
2014/09/08 20:10:02,NOAA-18,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,5.3,0.3,-18.7710,-57.1710,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,1,-19.9301,-57.4276,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-19.9682,-57.4266,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,2,0,0.7,-17.3992,-55.0426,
2014/09/07 17:15:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,3,0,1,-16.5284,-56.2146,
2014/09/02 17:08:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,19,0,1,-18.6497,-56.7351,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,4,0,1,-16.3657,-55.7659,
2014/09/09 17:43:18,NOAA-19,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,4,0,1,-16.3830,-55.7650,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,1,-19.9471,-57.4108,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,1,-19.9417,-57.3999,
2014/09/02 17:09:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,20,0,1,-16.7969,-56.6112,
2014/09/09 16:37:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,1,-17.6652,-55.6489,
2014/09/02 17:09:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,35,1,1,-16.5932,-55.6715,
2014/09/07 17:15:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,3,0,1,-16.3923,-55.7547,
2014/09/09 16:38:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,4,0,1,-16.3679,-55.7741,
2014/09/09 16:37:00,NPP-375,Brasil,MATO GROSSO DO SUL,COXIM,Pantanal,0,0,1,-17.7721,-55.1641,
2014/09/08 16:56:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,3.6,1,-18.1011,-56.3578,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,4,0,0.8,-15.9560,-55.9504,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,4,0,0.9,-15.9507,-55.9485,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,2,0,0.9,-17.3844,-55.0396,
2014/08/30 18:05:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,17,0,1,-18.7761,-56.8032,
2014/09/07 04:44:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,23,54.5,1,-19.1088,-55.7541,
2014/09/07 17:15:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,3,0,1,-16.4029,-55.7531,
2014/09/08 16:56:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.9,1,-17.6619,-55.6524,
2014/08/30 20:11:25,NOAA-18,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,33,0,1,-18.9480,-55.2770,
2014/09/03 17:52:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,8,0.2,1,-16.5050,-57.9260,
2014/09/09 16:38:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,4,0,1,-16.3750,-55.7681,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,4,0,1,-16.3736,-55.7703,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,0.6,-18.7448,-57.1520,
2014/09/07 17:15:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,2,0,1,-16.4023,-55.7489,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0,0.3,-16.1354,-58.3772,
2014/09/08 20:10:16,NOAA-18,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,1,-17.6780,-55.6600,
2014/09/08 16:57:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,3,0.7,1,-16.0045,-55.8846,
2014/09/07 17:15:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,7.5,1,-17.5987,-55.8513,
2014/09/02 17:08:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,36,0,1,-17.8715,-55.8989,
2014/09/09 16:38:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,4,0,1,-16.3744,-55.7735,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,1,-18.4021,-56.1834,
2014/09/09 16:37:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.9,-19.9582,-57.4043,
2014/09/07 04:44:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,23,53.8,1,-19.1068,-55.7524,
2014/09/03 16:49:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,37,0,1,-18.6520,-55.7089,
2014/09/08 16:56:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.9,1,-17.6524,-55.6535,
2014/09/10 17:58:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,3,0,0.8,-18.9725,-55.4883,
2014/09/08 16:56:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,1,-17.5756,-55.7802,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,1,-19.9370,-57.4052,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,1,-18.7803,-56.7923,
2014/09/09 16:38:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.7,1,-16.0993,-57.0742,
2014/09/09 16:38:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,5,0,0.9,-15.9480,-55.9563,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,COXIM,Pantanal,0,0,1,-17.7716,-55.1637,
2014/09/09 16:38:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.7,1,-16.0993,-57.0757,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-17.9865,-55.8736,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,1,-19.9445,-57.3990,
2014/09/02 17:08:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,36,0,1,-18.9204,-55.2573,
2014/09/02 17:08:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.4,1,-19.2997,-56.8204,
2014/09/07 17:15:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,3,0,1,-16.4035,-55.7572,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,0.1,1,-16.5176,-56.6997,
2014/09/02 17:09:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,35,0.6,1,-16.6075,-55.6216,
2014/09/09 16:37:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.9,0.9,-18.7649,-57.1535,
2014/09/08 16:56:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.8,1,-17.6667,-55.6518,
2014/09/10 13:33:00,TERRA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,2,0,1,-16.3860,-56.5140,
2014/09/10 13:33:00,TERRA_M-T,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,3,0,0.8,-17.3970,-55.0350,
2014/09/10 13:33:00,TERRA_M-T,Brasil,MATO GROSSO,POCONE,Pantanal,2,0,1,-16.3800,-56.5420,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,3,0,1,-16.1254,-58.4714,
2014/09/10 13:34:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,3,0,0.5,-19.8960,-56.1160,
2014/09/02 17:08:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,36,0,1,-17.8767,-55.8767,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,1,-17.6655,-55.6445,
2014/09/03 16:50:00,NPP-375,Brasil,MATO GROSSO,CUIABA,Pantanal,20,3.5,1,-15.6760,-55.9917,
2014/08/30 20:11:35,NOAA-18,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,29,0,1,-18.4890,-56.4060,
2014/09/07 05:30:32,NOAA-19D,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,23,54.3,1,-19.1070,-55.7560,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.9,-19.9503,-57.3853,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-17.9070,-55.8400,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-17.9020,-55.8180,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-17.6660,-55.6480,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-17.6850,-55.6400,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-17.6790,-55.6460,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-17.9090,-55.8220,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-17.8660,-56.4090,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-17.9410,-55.8790,
2014/09/10 17:57:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-18.8560,-56.9330,
2014/09/10 17:57:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,3,0,0.5,-20.0560,-56.1140,
2014/09/10 17:57:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.8,-18.3520,-56.3210,
2014/09/10 17:57:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-18.8680,-56.9300,
2014/09/10 17:57:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,0.9,-18.7680,-57.1550,
2014/09/10 17:57:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-18.8650,-56.9130,
2014/09/10 17:57:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,0.9,-18.7500,-57.1650,
2014/09/09 16:37:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,1,-19.9385,-57.4373,
2014/09/10 13:33:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-18.8370,-56.9430,
2014/09/10 13:33:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-18.8430,-56.9220,
2014/09/10 13:34:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,3,0,0.8,-19.8880,-56.1080,
2014/09/08 16:56:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.6,1,-17.5605,-55.7766,
2014/09/08 20:09:52,NOAA-18,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,17,1.9,0,-19.1280,-55.7660,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,1,-17.6462,-55.5593,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,4,0,0.9,-16.0099,-55.8832,
2014/09/03 16:49:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,21,0,1,-18.5687,-56.4934,
2014/09/03 16:50:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,2,0.6,1,-16.0530,-57.6769,
2014/09/02 17:09:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,19,0,1,-16.7928,-56.6118,
2014/09/10 17:57:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,3,0,0.9,-20.0510,-56.1020,
2014/09/10 17:57:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-18.8440,-56.9350,
2014/09/10 17:57:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,3,0,0.9,-20.0420,-56.1240,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0,1,-17.6383,-55.4337,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO,POCONE,Pantanal,0,1.7,1,-16.0981,-57.0742,
2014/09/02 17:08:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,6,0.1,1,-18.7263,-56.9775,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,2,0,0.8,-17.1681,-56.1297,
2014/09/09 16:38:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,4,0,1,-16.3745,-55.7627,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,1,-19.9498,-57.4104,
2014/09/09 16:38:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,4,0,1,-16.3674,-55.7687,
2014/09/02 20:57:46,NOAA-15,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,28,0.2,1,-17.9100,-56.9230,
2014/09/08 16:56:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,4.6,1,-18.1053,-56.3942,
2014/09/09 18:18:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,4,0,1,-16.0033,-55.8847,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.7,0.6,-18.7497,-57.1463,
2014/09/02 17:09:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,35,1,1,-16.5947,-55.6734,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,3,0,0.9,-17.3990,-55.0220,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,0.9,-19.9495,-57.3813,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,5,0,0.9,-15.9780,-55.9540,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,3,0,0.9,-17.3900,-55.0510,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,3,0,0.9,-17.4090,-55.0740,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,3,0,0.9,-17.3980,-55.0270,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,2,0,0.7,-16.1730,-59.0940,
2014/09/10 17:58:00,AQUA_M-T,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,3,0,0.8,-17.4320,-55.0420,
2014/09/09 16:38:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,4,0,1,-16.3685,-55.7688,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-19.9738,-57.4253,
2014/09/02 17:09:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,35,0.9,1,-16.5874,-55.6573,
2014/08/31 05:14:00,NPP-375,Brasil,MATO GROSSO,CURVELANDIA,Pantanal,3,0.4,1,-15.6154,-57.9201,
2014/08/21 17:33:00,NPP-375,Brasil,MATO GROSSO,CACERES,Pantanal,0,0.7,1,-17.0210,-58.1516,
2014/09/06 13:58:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,23,7.9,1,-19.1060,-55.7570,
2014/08/31 05:15:00,NPP-375,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,14,0,0.8,-19.7264,-55.7775,
2014/09/01 13:40:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,1.5,0.3,-19.3730,-57.5110,
2014/09/01 13:40:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,19,0,1,-19.1350,-55.8010,
2014/09/01 13:40:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,19,0,1,-19.1380,-55.7840,
2014/09/01 13:40:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,6,0,0.7,-19.9520,-55.8800,
2014/09/01 13:40:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,6,0,0.7,-19.9550,-55.8630,
2014/08/31 17:46:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,34,0,1,-18.9161,-55.2778,
2014/08/31 17:46:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,34,0,1,-16.6032,-55.6318,
2014/08/21 20:13:05,NOAA-18,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,16,0.1,1,-18.3560,-56.2870,
2014/08/21 20:13:02,NOAA-18,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,12,0,1,-18.5120,-56.4720,
2014/09/06 05:03:00,NPP-375,Brasil,MATO GROSSO DO SUL,LADARIO,Pantanal,2,3.9,0.1,-19.0244,-57.6215,
2014/08/31 17:46:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,6,0,0.8,-18.4562,-55.2016,
2014/08/31 17:41:56,NOAA-19,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,34,0,1,-16.6180,-55.6510,
2014/08/31 17:41:16,NOAA-19,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,33,0,1,-18.9500,-55.2860,
2014/09/05 02:22:00,TERRA_M-M,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,0,0,0.9,-17.2990,-55.1420,
2014/08/30 13:51:00,TERRA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,33,0,1,-16.6810,-55.1150,
2014/08/30 13:51:00,TERRA_M-T,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,33,0,1,-16.6760,-55.1180,
2014/08/30 13:51:00,TERRA_M-T,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,33,0,1,-16.5830,-55.6440,
2014/08/31 17:46:00,NPP-375,Brasil,MATO GROSSO DO SUL,RIO VERDE DE MATO GROSSO,Pantanal,6,0,0.9,-18.4609,-55.1817,
2014/09/09 16:37:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,1,-17.6722,-55.6538,
2014/09/03 13:27:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,COXIM,Pantanal,36,1.1,1,-17.8110,-55.1680,
2014/09/03 17:51:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,21,0,1,-19.1040,-55.7470,
2014/09/03 17:51:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0.1,1,-18.0620,-56.8640,
2014/09/03 17:51:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0.1,1,-18.0730,-56.8620,
2014/09/03 17:51:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.3,1,-18.7600,-57.1220,
2014/09/08 16:56:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,0,0.9,1,-17.6578,-55.6583,
2014/09/08 16:57:00,NPP-375,Brasil,MATO GROSSO,SANTO ANTONIO DO LEVERGER,Pantanal,3,0.6,1,-15.9950,-55.8858,
2014/09/01 18:03:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,6,0,0.8,-19.9550,-55.8870,
2014/09/03 17:51:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,5,0.1,1,-18.0760,-56.8700,
2014/09/03 17:51:00,AQUA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0.1,1,-18.0730,-56.8560,
2014/09/06 17:33:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,40,0,1,-18.5448,-56.0953,
2014/09/06 13:58:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,23,8.1,1,-19.1070,-55.7480,
2014/09/06 13:58:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,23,7.7,1,-19.1160,-55.7490,
2014/09/06 13:58:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,23,7.4,1,-19.1150,-55.7590,
2014/08/31 17:46:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,34,0,1,-16.6045,-55.6391,
2014/09/05 17:40:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,6,1.2,0.3,-16.4960,-57.9160,
2014/09/05 17:40:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,6,1.2,0.3,-16.4970,-57.9250,
2014/09/05 17:40:00,AQUA_M-T,Brasil,MATO GROSSO,CACERES,Pantanal,7,1.2,0.2,-16.5060,-57.9240,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,2,0,0.8,-19.9529,-57.3972,
2014/09/09 18:17:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,1,0,1,-19.9473,-57.3986,
2014/09/08 16:56:00,NPP-375,Brasil,MATO GROSSO,BARAO DE MELGACO,Pantanal,3,0.6,0.9,-16.4290,-55.7424,
2014/09/10 17:59:00,NPP-375,Brasil,MATO GROSSO,ITIQUIRA,Pantanal,3,0,0.8,-17.4113,-55.0626,
2014/09/10 21:01:04,NOAA-15,Brasil,MATO GROSSO,PORTO ESPERIDIAO,Pantanal,2,0,1,-16.2020,-59.0930,
2014/09/10 17:59:00,NPP-375,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-17.8459,-55.7994,
2014/09/11 14:16:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,3,0.1,1,-19.7140,-56.3710,
2014/09/11 14:16:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-17.6630,-55.6350,
2014/09/11 14:16:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-18.0850,-56.3810,
2014/09/11 14:16:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,AQUIDAUANA,Pantanal,3,0.1,1,-19.7140,-56.3650,
2014/09/11 14:16:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,3,0,1,-17.6690,-55.5860,
2014/09/11 14:16:00,TERRA_M-T,Brasil,MATO GROSSO DO SUL,CORUMBA,Pantanal,4,0,1,-17.9800,-55.8530,
